,2024-02-14 21:00:00,2024-02-15 00:00:00,2024-02-15 03:00:00,2024-02-15 06:00:00,2024-02-15 09:00:00,2024-02-15 12:00:00,2024-02-15 15:00:00,2024-02-15 18:00:00,2024-02-15 21:00:00,2024-02-16 00:00:00,2024-02-16 03:00:00,2024-02-16 06:00:00,2024-02-16 09:00:00,2024-02-16 12:00:00,2024-02-16 15:00:00,2024-02-16 18:00:00,2024-02-16 21:00:00,2024-02-17 00:00:00,2024-02-17 03:00:00,2024-02-17 06:00:00,2024-02-17 09:00:00,2024-02-17 12:00:00,2024-02-17 15:00:00,2024-02-17 18:00:00,2024-02-17 21:00:00,2024-02-18 00:00:00,2024-02-18 03:00:00,2024-02-18 06:00:00,2024-02-18 09:00:00,2024-02-18 12:00:00,2024-02-18 15:00:00,2024-02-18 18:00:00,2024-02-18 21:00:00,2024-02-19 00:00:00,2024-02-19 03:00:00,2024-02-19 06:00:00,2024-02-19 09:00:00,2024-02-19 12:00:00,2024-02-19 15:00:00,2024-02-19 18:00:00,2024-02-19 21:00:00,2024-02-20 00:00:00,2024-02-20 03:00:00,2024-02-20 06:00:00,2024-02-20 09:00:00,2024-02-20 12:00:00,2024-02-20 15:00:00,2024-02-20 18:00:00,2024-02-20 21:00:00,2024-02-21 00:00:00,2024-02-21 03:00:00,2024-02-21 06:00:00,2024-02-21 09:00:00,2024-02-21 12:00:00,2024-02-21 15:00:00,2024-02-21 18:00:00,2024-02-21 21:00:00,2024-02-22 00:00:00,2024-02-22 03:00:00,2024-02-22 06:00:00,2024-02-22 09:00:00,2024-02-22 12:00:00,2024-02-22 15:00:00,2024-02-22 18:00:00,2024-02-22 21:00:00
82500.0,-0.12731294879533706,-0.12036982657031466,-0.012024513568754122,-0.06370778806514878,-0.10521233034840703,-0.13736465323348987,-0.14222559871167706,-0.1154952499296223,-0.10087673803820509,-0.05321027368118657,-0.0632553580673961,-0.06660882568036168,-0.1517182110831622,-0.2328154358861567,-0.26473235062658207,-0.15248435854564363,-0.06975870048308058,-0.16598678065025743,-0.2391224365530238,-0.17225307816805296,-0.1317872903644769,-0.1398649094096327,-0.07285458669997243,-0.04475812661081681,-0.10166717643797271,-0.18692355703022515,-0.1561815843611707,-0.10348589064306467,-0.1532642136861218,-0.09111152317428337,-0.1698127858051263,-0.10442750132844804,-0.18035815519741732,-0.25452640182696634,-0.17234627124700597,-0.1563795440495666,-0.09943696728030277,-0.2599864211181368,-0.17798833872165415,-0.1191349365669926,-0.13053760508833134,-0.16822442814172212,-0.20054482709720153,-0.04234671089821823,-0.05039997433661349,-0.06767408537730775,-0.07872385509069788,-0.06249188156530291,-0.055148604223991544,-0.037076359413689,-0.07426465750731195,-0.047815776329746144,-0.027569195059705696,-0.03958470743176955,-0.09140991232522817,-0.03836092870638225,0.00701797830474381,0.028345326161154514,0.009646342269252178,0.014204079189036182,-0.001615897160771959,0.012252618874012173,-0.023258826390917423,0.007166564494933545,0.06187238963803363
85000.0,-0.13925766821984345,-0.12486826936801902,-0.018418612951351655,-0.05364133219457521,-0.09353987308761066,-0.1199681055383645,-0.11941232930040283,-0.09485471734452447,-0.09284360821764424,-0.05295171583693383,-0.0700224935404399,-0.070647736319254,-0.14155525890103143,-0.21008676216597108,-0.2335789974246557,-0.133203136563919,-0.06672910544815201,-0.16474820835552953,-0.23608009369520938,-0.15910858245427148,-0.11916447432000342,-0.13519792476110196,-0.07156747248555416,-0.048589462933390774,-0.10314593492399397,-0.18171270285056532,-0.14931351645205598,-0.09446460600927645,-0.13581807072096272,-0.08926239815660139,-0.16729726708123527,-0.10554547032064576,-0.1771287405978967,-0.24566395852474038,-0.1758735182385615,-0.16602318473506963,-0.10244027395865997,-0.2523387676340521,-0.18574622496882467,-0.12218279778148802,-0.1214875253695538,-0.16502937579824276,-0.19702181379544878,-0.056306723228851246,-0.05559570449750957,-0.07375143215779553,-0.08686833180572451,-0.06940816106265413,-0.06051152199829021,-0.040966181376813446,-0.08135578789189626,-0.05484084386675993,-0.032015855380307545,-0.03749084763791131,-0.09357353372219085,-0.04649411271862571,-0.002940137712395945,0.022637076691573346,0.007527732052045586,0.011711761585703688,0.0031143182989989133,0.009951800951190698,-0.028969653724598546,0.0001872310263339934,0.05615702094575915
87500.0,-0.13668896605432232,-0.11715709754038378,-0.021199882951951934,-0.04038616230635371,-0.0784476068778948,-0.10093750511517018,-0.10058890705654473,-0.07638766550324959,-0.08428784248082684,-0.0470162498322153,-0.07174285761327147,-0.07131311939638467,-0.1268138681110714,-0.18423846196944388,-0.19957591513185508,-0.11250454517153358,-0.0619449834234599,-0.15772051835614564,-0.2254795535425347,-0.1438161627524913,-0.10481946110867327,-0.1263374139933707,-0.06931570002723512,-0.05130407730031071,-0.10181373022383212,-0.171225585906637,-0.14241473607626853,-0.08765336077566097,-0.12038094741768153,-0.08786784069888802,-0.16386100476322446,-0.10751286324912478,-0.1720349912151845,-0.2321424697898997,-0.17445017648381242,-0.17575730949015095,-0.10997404679696506,-0.24036587493928685,-0.18994437660068209,-0.12434465193107702,-0.11328547303387806,-0.1589463977622684,-0.19229453138439848,-0.07197421035792377,-0.06271637916304772,-0.07716423721297783,-0.0908294939532949,-0.07445812320587444,-0.06659313178658109,-0.04547905054763629,-0.08441560727015475,-0.058753405103013495,-0.03580692884506254,-0.03885203419665066,-0.09719685769909997,-0.05307006472644671,-0.0131708074869091,0.016136737050968374,0.003690473285844514,0.004744356401233942,0.004036855657869045,0.0010565199358034292,-0.03693239173133626,-0.00731240606158246,0.05204751810372194
90000.0,-0.12222021917868778,-0.09722402456109237,-0.016960832316509217,-0.030750415526829538,-0.06033899300292809,-0.08108513442290737,-0.08239918601060679,-0.060581750469380406,-0.07387261870621735,-0.03910020501985001,-0.06717356645163572,-0.06971811228149562,-0.10887503072620648,-0.15602964285823592,-0.16405331394260494,-0.0910312261272545,-0.05532255372443955,-0.1418881011054824,-0.2050466318629005,-0.12711023042771757,-0.08982575477886141,-0.11261334064906377,-0.06511103454060688,-0.05254716640206915,-0.09701684786063347,-0.1548873094744648,-0.13414484446512015,-0.08246723165611328,-0.10865759910824417,-0.08507458165282764,-0.15850234386875287,-0.11047270666778564,-0.16466760496270114,-0.21379842480122072,-0.16594946548272027,-0.17933918407219276,-0.11731736647994583,-0.22064684396577816,-0.18782734750207156,-0.12574257993492674,-0.10848734661955935,-0.14932492962695706,-0.18305400128517932,-0.08613606766047038,-0.07200076275014224,-0.08167408367490372,-0.09330602465710142,-0.07822992268419807,-0.07104263937641919,-0.05015739179393124,-0.08554892102192123,-0.06220541333614162,-0.03962824808116711,-0.043336090342814354,-0.10076456165327033,-0.05919056201957275,-0.023853252193335155,0.007724586812102379,-0.002900913805348749,-0.003522399511312081,0.0024365911768545875,-0.009269255628611202,-0.04288896534896809,-0.015503985593425513,0.043076936841793444
92500.0,-0.09980945512968156,-0.07133440298254314,-0.013588004755872895,-0.023289215680170963,-0.04343720387806461,-0.06189556627391418,-0.06480479129088537,-0.04575083308990859,-0.06167473801492422,-0.028947604299822658,-0.05642673580112637,-0.06286062901435205,-0.08698910752298385,-0.12541886403553965,-0.12808233629557653,-0.07026481389526215,-0.04711978677725576,-0.1161641246062804,-0.17524148674022427,-0.1102798436107059,-0.07562284503482697,-0.0933466157121992,-0.05963331802424704,-0.05238246887760453,-0.08735352762018352,-0.130236420016695,-0.12324287307374905,-0.07696109805023853,-0.09861818719236509,-0.07657997269249088,-0.1490158984573633,-0.10964737992724327,-0.15030809460113934,-0.1883184284673428,-0.14942113318927086,-0.1691696556301199,-0.1169915014906207,-0.19546359519783332,-0.17374046323174244,-0.12411381899938055,-0.1069040458592411,-0.13576025408501485,-0.16384133966676317,-0.0937911623246006,-0.08009331743702958,-0.08802100883321082,-0.09270939408303719,-0.07926735593401728,-0.07096765234152336,-0.05215821514507216,-0.08701924171451678,-0.06711688307242558,-0.04226505770111514,-0.04479986240530993,-0.10149336953091635,-0.06668691380847927,-0.03572026482762222,-0.002740810175472587,-0.014032230708697174,-0.01390160085275344,-0.0013673039917553038,-0.01726328034915277,-0.042737016270607116,-0.022547029596439696,0.030459949737241872
95000.0,-0.07714559163266159,-0.04876207609872175,-0.009635275904967832,-0.01207617569008718,-0.025804249232347084,-0.04385766856991969,-0.04846143940690823,-0.03224554696280116,-0.047339346232566935,-0.018700835174773833,-0.043817632654042156,-0.05167361435083549,-0.06070996434347484,-0.09254721622959838,-0.09306489937335692,-0.05076114280332316,-0.03764832111025404,-0.08380540314635532,-0.13743329285158007,-0.09096707637277937,-0.05866239484261714,-0.06848684821713812,-0.05160087883166136,-0.047648931059469095,-0.07103230131844362,-0.09515201286370571,-0.10468257039448221,-0.06547883997995614,-0.08315550915114304,-0.05780745731451363,-0.13076303456404276,-0.09573686096195924,-0.12379673990923741,-0.1524210904982325,-0.12517978348396872,-0.1437075003642115,-0.10385012113018444,-0.16088619237656268,-0.14171575923893812,-0.10850966355419273,-0.09716119461855655,-0.11172013807616282,-0.13366946724987985,-0.09009206086460357,-0.07558289635348596,-0.0852160145257429,-0.08332928245025213,-0.07592779261406535,-0.06862021466292395,-0.05118547290214251,-0.08666982179322737,-0.06657991916612374,-0.03988962472777415,-0.040007384277106296,-0.09426526189020938,-0.06812393115933256,-0.04379088972356017,-0.015488113023752583,-0.030212024292249902,-0.02630634414439608,-0.006276700604426766,-0.022498997009273432,-0.039816168411624706,-0.03039950293750123,0.015794177336358076
97500.0,-0.04811067112934143,-0.03177667365889482,-0.013188987155728313,-0.0006306662938142636,-0.006954802275666341,-0.0267027019481275,-0.03287010094572218,-0.019249728248400173,-0.029631856740686063,-0.006715208718211822,-0.03167105917858941,-0.03578093764980134,-0.029544318653018695,-0.059125723275710036,-0.06009160455817769,-0.03242751998896174,-0.02570194972068283,-0.04760114726336769,-0.09199961108123145,-0.059131621018341234,-0.035639974725695765,-0.0387457497220508,-0.03935813550270532,-0.0360943337257715,-0.047143920183542645,-0.052082859943240474,-0.07515786201823398,-0.04226881963675845,-0.05404804074469673,-0.026797316888835382,-0.09807687569133329,-0.06656752074461349,-0.08342429615849699,-0.10313277261726855,-0.08239049297180412,-0.093966374675145,-0.06606955777168566,-0.10249055498564355,-0.08854981551425048,-0.06975487724868537,-0.06541319449817444,-0.0671854735665334,-0.08667123181823541,-0.0642392144584468,-0.04295101019382705,-0.06216101336463816,-0.054483670632642055,-0.05539501881436326,-0.05458568992318815,-0.0354737425100223,-0.07243526267051266,-0.049630210536285864,-0.02283759758672592,-0.02331549323536452,-0.07055444100168283,-0.052165864889867804,-0.03463743183657408,-0.012963999359187977,-0.032538379434954044,-0.028831927729333587,-0.004259623956573079,-0.023631198214507907,-0.0365445039717097,-0.03934351010587028,0.002331997455672978
100000.0,-0.016002442288122146,-0.016911482966037682,-0.023919273882108606,0.0038074225458048284,0.0061560341970289655,-0.010636893772712328,-0.019467136447577044,-0.007426629146131632,-0.009709873233013672,0.008414055819191432,-0.01630946149910596,-0.012674567388755798,0.005585508471820041,-0.023818175243831508,-0.029013050767324904,-0.013500146960432407,-0.008344939643801572,-0.008195013940384143,-0.04146939045450834,-0.016718239671782424,-0.003734398442346202,-0.005329002228859504,-0.022767820287013987,-0.015928589711250322,-0.013953176060017936,-0.003726994690310022,-0.03708697690295151,-0.007444835823863529,-0.01262028638749066,0.013460526568099427,-0.04791380951175838,-0.020586236177596588,-0.02876591383177141,-0.039801617468045725,-0.024156012946730598,-0.027019156392719266,-0.004832562020585183,-0.0229816601919154,-0.023365805904432917,-0.018168865880452315,-0.01957544583630405,-0.01038478757645508,-0.02594832594448709,-0.0175259422738883,0.013169310081452282,-0.016338776071167002,-0.008599390720650475,-0.012245806383655505,-0.01693538528307249,0.008503800355893338,-0.031798763783778924,-0.012867343952906318,0.011194395094540479,0.01038993734968454,-0.02651598803830059,-0.018590110356155723,-0.008631534228064031,0.010642655056680647,-0.01673129711320832,-0.01254536617199551,0.017709812881069046,-0.004280895799223692,-0.014277484944784008,-0.03159977607473103,0.0035248256021497607
