valid_time,1000.0,2000.0,3000.0,5000.0,7000.0,10000.0,12500.0,15000.0,17500.0,20000.0,22500.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,77500.0,80000.0,82500.0,85000.0,87500.0,90000.0,92500.0,95000.0,97500.0,100000.0
2024-02-14 21:00:00,3.9890731060790443e-07,1.2567425173009374e-08,3.1394856883505036e-07,2.606758981815813e-07,2.9143779157621095e-07,3.2964223468666e-07,1.9007162279120084e-06,3.3124182177688905e-06,1.7609604403949544e-05,5.277778138040451e-06,2.4255044702070286e-06,-2.06338129464026e-07,3.447414054831328e-07,-3.6736434671903787e-07,1.1786643523367658e-06,1.7585265520877363e-06,9.58659830748389e-07,4.896708981133452e-07,-4.577799177197707e-06,3.1838059763147036e-06,1.3769752985309614e-06,6.614268146792892e-08,2.0857052972914953e-07,7.618557342064026e-08,2.638886808791258e-07,-3.686530870579431e-07,-2.07608787324386e-06,6.229212060954924e-07,4.508630847853726e-06,7.739588773954606e-06,5.866380233278452e-06,4.080869689474066e-06
2024-02-15 00:00:00,-3.1039725396637657e-07,1.5177823646051628e-08,2.6564592711980984e-08,-2.258853448322286e-08,6.815350230846768e-08,7.7148968294051e-07,-7.441323244289732e-07,7.428124756281975e-06,6.133419642447389e-06,-3.967549320920852e-06,-3.0601212006988894e-07,-2.9444001156225813e-06,-1.3981031978594425e-06,-5.0731033281818006e-08,-4.129269910499653e-07,-9.779038539578394e-07,-8.09958843323378e-07,9.89967259862262e-07,2.8171370641752493e-07,8.919992286752455e-07,1.4506211818290185e-07,-3.2587575990799436e-07,-3.058893690678223e-07,1.2883511790828365e-07,6.966046662335623e-07,1.1780901883916523e-06,2.258745160261677e-06,2.955001389630776e-06,2.5871426878684016e-06,1.0105518590829392e-06,-1.974917354644765e-06,-1.6778667105416445e-06
2024-02-15 03:00:00,5.170219057263164e-07,-3.2814916541046093e-10,-1.6613861928261105e-08,-5.622476152559235e-09,1.4371527013895581e-08,-1.4533526963736367e-06,1.025536154688162e-06,2.8596627685974424e-06,1.3735787498059092e-05,-3.2292230231156044e-07,-9.489155891144291e-07,4.774153486016351e-07,-8.882946105348767e-07,-6.793082638214121e-07,-7.237561192544973e-07,-3.149149594055846e-08,2.0052574604713488e-07,7.220678874592982e-07,-3.982670292885644e-08,2.6323147519294273e-06,9.133249916078374e-07,6.836778697604792e-07,2.4538464080377676e-07,-4.349767801976057e-07,-6.532036819852197e-07,-2.6556422448842913e-07,4.7310944697072e-07,1.7116964482064932e-06,3.2264596203014226e-06,2.4737450482926123e-06,1.6416392333943914e-07,-1.2560792405051774e-07
2024-02-15 06:00:00,-8.125917628541138e-08,1.5122517043580606e-07,9.054119602700086e-08,-1.1989742327004726e-07,1.6076760693243867e-07,3.4015513130809883e-07,-3.578877247807677e-06,2.1449656460181137e-06,1.879773262998114e-05,4.027211543467605e-05,2.157106944120871e-05,9.509101706456442e-06,4.3541918652873985e-06,-1.5223983885616833e-06,4.491345867970777e-06,4.571832222003465e-06,3.66430802804205e-06,2.2447680131107678e-06,-1.1691549325534862e-06,2.6232715742020012e-06,2.182712536745785e-06,1.2284237221390534e-06,2.586525717832327e-07,-2.3938256261449063e-07,-4.730426586746856e-07,3.1276629437738443e-07,2.3217235815834296e-06,3.6220511292376915e-06,3.481167862026519e-06,2.320962183694456e-06,3.507598949321154e-07,-6.612971473007605e-07
2024-02-15 09:00:00,-5.38982608122364e-08,-2.912872881562725e-09,1.9873647941781798e-07,1.614157214033696e-08,1.745001400171557e-07,-8.057641412252815e-08,-5.6627187561443e-06,-1.6541581511860337e-06,2.393709274770644e-05,1.7265940572427986e-05,2.4759256967371642e-06,-3.918169446356076e-06,1.6122500143532935e-05,-1.1523548803762724e-06,-2.4026717764306646e-06,-1.3573469756198825e-05,-1.6453593554906065e-05,-9.692437743483937e-06,-3.205747857723437e-06,3.8106621563315657e-06,3.3921874140454765e-06,5.481958066081018e-07,-3.7514766689297636e-07,-2.6730392827687252e-06,1.4943787960375452e-06,1.7152300905888927e-06,1.1638117575904755e-06,3.2875080080184083e-06,4.228313924344564e-06,3.1957851799264754e-06,-8.524457479028701e-07,-6.678735756036423e-07
2024-02-15 12:00:00,-1.5891982564961667e-07,-3.31719776357246e-08,1.6724401648335797e-08,1.2016106478415727e-08,-2.979522159248426e-07,-3.621531418405421e-07,-8.465487477848283e-07,1.647847421855213e-06,2.548472610790451e-05,2.5911954264398156e-05,4.071205136406104e-06,-3.268467333972289e-06,3.6999383406130626e-06,5.637508892096934e-06,-9.875958405554686e-06,-5.651355280603959e-06,8.889540573985388e-06,3.6728050880156037e-06,9.129253992897539e-07,5.6008953477790715e-06,1.7311801775513782e-07,1.7816115438810577e-06,5.601499321343735e-07,-2.3048660431240307e-07,5.850530009059903e-07,1.0410222129628706e-06,1.5057103412620957e-06,2.8604718964646375e-06,3.1817594388824806e-06,2.716439477452341e-06,4.6304428103735824e-07,2.2235891589351956e-06
2024-02-15 15:00:00,-9.331303293114676e-07,-2.0323925780724743e-08,4.673706453164877e-09,6.900293722561203e-08,-7.810595550248215e-08,-8.588887040453313e-07,8.920905787515503e-08,6.156091818825171e-06,1.609823197422162e-05,3.090367794676276e-05,5.049052970715057e-06,1.4134951929007971e-06,1.4804815002790613e-05,1.9279384449173264e-06,-8.170322127550945e-06,-1.574905023912125e-05,-5.427382712203039e-06,6.405367262753441e-06,4.23697761906187e-06,9.775758277748878e-07,-1.7407621591105583e-06,-2.8533526792697453e-06,-1.5659332958318364e-06,-6.583813591304162e-07,3.5558129667292167e-07,2.109719809393791e-06,2.2448687425568104e-06,2.4206113067480808e-06,2.333330949178451e-06,2.135749552929365e-06,4.227102525834612e-07,2.7169252236421466e-06
2024-02-15 18:00:00,1.680352216808279e-07,-1.649840693875718e-08,-1.084599617919427e-07,-2.805661809927343e-08,-1.2398739748129703e-07,-3.033430185460806e-07,-1.0809027207309772e-07,3.8285616465693765e-06,1.791489430258366e-05,1.857628148606246e-05,1.4255541634842518e-05,6.2110959627276226e-06,8.578133351868568e-06,3.743250427463291e-06,-3.2183298859669043e-06,-6.154000201025191e-06,-2.7216118185204036e-07,6.030081136893716e-06,5.4525003944943355e-06,3.062619470735394e-06,-6.155764827497537e-07,-2.148965622641996e-06,-2.4816076558885892e-06,-1.4346593813013452e-06,-5.170109550924845e-07,1.2506915634386838e-07,9.409257831418825e-07,1.4038038618901805e-06,1.7630125565685115e-06,1.7066968716561103e-06,7.879609615141838e-07,2.3363992452935891e-07
2024-02-15 21:00:00,2.2311800261281919e-07,7.692314643421738e-08,-2.2262007173870847e-08,2.3459901457210334e-08,-7.340556358334428e-08,4.106820568037673e-07,-1.2486957819814715e-06,7.392213123043268e-08,1.7500876383673695e-05,1.0609196362774127e-05,1.4830831768656099e-06,2.9231222544561074e-06,9.569893228971161e-06,5.2631306147143265e-06,9.445668405047444e-07,1.8128540520272669e-06,3.776498203469511e-07,3.4840699421292024e-06,3.280666389581049e-06,1.966621647618239e-06,-6.908826136899331e-07,-2.1930866027336924e-06,-1.8799582423842837e-07,7.642276061593125e-07,9.48403543933304e-07,1.4541523332139222e-06,1.2020079604947445e-06,1.7908224024339378e-06,2.3372105704768375e-06,2.377370348834074e-06,2.242058098199514e-06,7.416457810832259e-06
