,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2024-10-05 09:00:00,3080.985335498162,22174.852482951614,137795.08899168047,109234.89366957852,0.7023792482061717,-0.03493533049035628,-0.08510661618195225,1.4988891043955306,-0.03274630061824774,-0.061874144174110864,-1.4872836365946915,0.040543894314371394,0.5434537162049219,-0.008083947640082467,0.6740411813029878,1.148901258888305,0.048296726492415565,0.08761952721020154,-0.47879248951973646,0.27149895420378556,0.7484869448264788,0.3912185150507357,1.6833181062701992,-1.3530406606880687
2024-10-05 12:00:00,6086.513869432656,21085.730903632604,172405.92190076705,114259.0681959966,0.07112449210995092,0.009251432424510715,-0.5073877485426289,0.9229457947194668,-0.062242061638632024,-0.0881449509155511,-1.8013546745717524,0.07001808635199833,4.225548730580359,4.280271183779573,0.3426821607056698,0.8691688820944711,0.1980007529165489,-0.1311902783152647,2.2352087123904414,0.036369706405068966,0.3406187390896426,4.472826643394872,0.8706490348952425,-1.463981923209025
2024-10-05 15:00:00,7357.801598495617,19341.142471341896,186075.597179314,110020.47932792801,0.25642211606214255,0.029499850978448663,-0.6631454724039946,1.245035738808139,-0.06321853351458645,-0.014217037144530938,-2.0333023236088255,-0.1505740807904395,5.125839761285325,4.917178384882639,0.5009488789719189,1.1217257783829744,0.3303497260130022,0.9112515524128337,0.21123588284143707,0.26624491598507155,0.6794902265681799,2.6512615627921146,2.141004477387055,-1.4913622144366228
2024-10-05 18:00:00,13222.067951313504,40768.764435749814,176968.6169701421,120009.95838127415,-0.034658918630393235,0.0395760806170265,-0.8878944331839641,1.682023328804828,0.015374190328165172,0.03426806318223022,-2.3659993873076055,-0.17588840424324523,5.102379930092667,5.694584547210097,0.31017293237960364,4.00283092141329,0.24995987105141218,1.6561651452320705,-1.3537711087467337,0.6556153118453127,0.23950284270988026,1.934781630375229,3.264344330237642,-1.7384140459002344
2024-10-05 21:00:00,12756.93481320612,55114.30960835462,156834.14123038456,124181.77006378677,0.10673564215364666,0.07664685547679646,-0.8536489866968298,1.6336830782389435,0.11656383454110657,-0.08880726534536876,-2.060233189727708,-0.13970617908194158,4.623819313213995,5.159867426174081,0.061466016151855804,1.7623068470929428,-0.08924271651660404,-0.7203241703110517,0.7356042200342725,1.9055242821337897,-0.022424053427267485,3.5427507543051635,0.9255193177964641,-0.44210160372004204
2024-10-06 00:00:00,11294.425274554857,25209.762357031097,192857.66812288237,161169.282875364,-0.3748302751628172,0.10327492512360262,-1.8642084480782273,-0.24330387984854052,-0.05817016642189236,-0.4190496454620264,-0.40553555104635264,-0.6362037656508582,6.099934749922594,7.435406486229489,-0.2313868849991899,-0.3964056470835989,-0.32077071263427914,-1.5222930076709922,1.2917480498071394,0.9237180118590577,-0.5341558962516014,3.936322324094536,-1.4498221671811091,-0.060982790719770974
2024-10-06 03:00:00,5828.287420305691,22232.78064266119,184735.89910621877,144134.0791199424,-0.17577298367228578,0.05394251386497276,-1.8092340069704602,0.8908844373746656,0.026614063182234617,-0.08200276093697079,0.04388976250883431,-0.369753813046908,4.639973072266793,5.361327803799149,-0.18706431435129417,0.8943573534093597,-0.17870230704526022,-0.3039954504773375,0.7251030120046966,-0.46870919614963186,-0.32714684003480793,2.666220240138608,0.6149492339693261,-2.7990738274478497
2024-10-06 06:00:00,7434.455442377236,18643.460626720607,208519.89318218382,151045.16423853196,0.6628735236567235,0.028616826311857683,-2.301636346405281,2.591938455746286,0.016092461065479274,0.02342839766139026,-0.3111333014323424,-0.2817300311282957,5.1883391894745134,6.647930123762627,0.866526955790909,2.2575352872971726,0.24910073451921436,-0.1296873571604084,1.702650630197421,1.3044196870072104,0.9244986234223163,3.652546754378321,2.41020587461263,-3.307425084016061
2024-10-06 09:00:00,11208.863285920721,19431.533727996368,221513.15271848306,172309.54435929816,1.3704579708829072,0.06574081077949388,-2.3084126585090363,4.04389096646862,0.01988300614514263,-0.08229155064463053,-0.6534084727289841,-0.2617244128755525,6.83806261352712,6.4579282753003024,1.3282649696703157,3.641166656229745,0.11799425492285405,0.2503225659978009,2.9123629173554395,4.478138353558594,1.5343100304401125,4.503726077710552,4.310764272331558,-1.6124408585435095
2024-10-06 12:00:00,9983.131348710884,24050.428052273106,271426.9321970613,247772.9526753976,1.8188236218755522,0.09348077917034132,-3.6606904504453186,4.41306164322024,0.0068067206320747255,-0.09967891093459771,0.17590740863808021,-0.4759235599914674,7.092679560217217,7.351273320205885,1.9606003186038476,4.598970928495798,-0.12201966212225333,0.13825672006633474,1.6152576810733674,7.140479736526199,1.7834780182915655,3.2812171010050535,4.557516495050831,-0.4573487971478917
