,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2024-10-04 00:00:00,32767.93101997145,66195.85942890987,204780.66219944003,145557.08690953875,-0.23223566531176865,0.044473999467568824,1.5615384143427407,0.9645773656169008,-0.16239123393245575,-0.06109593650080461,-1.259759724716349,0.003192116567908982,-0.14285509197130963,-1.798073337068653,-0.055067499971823794,-1.3689612609573238,0.8622226691329276,0.2713169669713561,-0.08043793188356788,0.7926796448183047,-0.3877619583071874,0.865085899129287
2024-10-04 03:00:00,32173.202020275752,51411.07781057077,214092.66702607565,148487.3101528294,-0.16530184462224404,0.02713275828046218,1.8350290372330085,0.7433119073162927,-0.2627255730819716,-0.23455776432638972,-1.4671536249113748,0.08596977947447383,0.21140165695422647,0.4834519053408752,0.046025150416838995,-0.8287180976823375,0.44989262511105926,0.1862643970184379,0.17058163715702873,0.2473190574116697,0.12201881567988279,1.19201174746068
2024-10-04 06:00:00,33762.07426897517,48295.54851897138,214498.3429018389,149580.397885137,0.0837935325777721,0.042777927706743823,1.8672499225767372,0.6998880594803465,-0.38931750479767513,-0.1878899333848433,-1.660008242615081,0.17062550966516732,0.5455380496107202,0.7809487331726352,0.03806083615167575,-0.08960010511821127,-0.613049698651622,0.14194008362303673,0.5539498012338668,-0.9040849111910501,0.7553999600402347,1.1386764370542601
2024-10-04 09:00:00,32995.31608115195,49475.71554001741,200850.79353520062,151553.21595908699,-0.07255419300501478,0.05944314157150849,2.0423435600011146,1.1078989018735892,-0.37978682660392915,-0.15327872591318248,-1.8340965622688465,0.18358187831708161,0.4332755328283926,1.0287249869752024,0.0582620766096874,0.11180778356863946,-0.0799009537637957,0.07881791935517901,0.42493785178011023,-0.215593758491049,1.3135422697839025,0.8296806991656228
2024-10-04 12:00:00,35020.53512374442,50710.59664405399,212772.48230054093,151282.86494320887,-0.5101985465571894,0.05918570860556521,2.140484469555455,0.620136055132724,-0.3685115517396596,-0.22701542552083975,-2.4272359761598916,0.008814309229577374,0.04721562699948477,0.7169226058144818,0.1271524411180518,0.08602932973585599,1.0302258300243206,-0.12317792872483686,0.044651154906087176,1.8271758831859468,0.8739951017838545,1.3883561764683165
2024-10-04 15:00:00,35741.80880930187,51333.9490623119,223103.67146372594,148892.5726986305,-0.6504858112270507,0.0762775561228575,2.3319594039177733,1.027618401154924,-0.3960873968844493,-0.2527630598417751,-2.8395983332179457,-0.10982591809423459,-0.17613822308713695,0.9204965459951239,0.07223464257725026,0.5951597585386093,0.17151777489579723,-0.09033883640775323,-0.10588621564249362,1.3296425154230205,1.799263663412451,1.3238280844493304
2024-10-04 18:00:00,36580.803403413025,63566.04742848795,216477.26623829015,149331.5460768014,-0.6726888843101819,0.06177157193501969,2.218465482058176,1.7344702831881393,-0.4755028273049429,0.0006903134615615647,-3.186909208956217,-0.2575247441459999,0.07619563086595818,3.063195665545525,0.14997253137404928,0.9460655585329398,-1.077250239340613,0.05074002578715105,0.014558046303830008,0.56388237186761,2.6180739563244977,0.7922599688031878
2024-10-04 21:00:00,38981.21548698133,71768.9651266234,199835.0662939687,149988.55725563297,-0.5200398344582432,0.024092672789100517,2.280504811276255,1.9816177962694963,-0.37959595370652205,0.12155786417273143,-3.0629159990072847,-0.34053808161702853,0.025367427768268537,2.2289673979274487,0.1149969170593138,0.10154649434102389,-0.48195068934719326,0.17694864429554366,-0.0013542909033067985,0.8205003328420797,1.9375137536486882,0.816373740919331
2024-10-05 00:00:00,39064.7368118942,65759.45170625407,206067.13134839077,153153.63679358514,0.37729360162707126,0.03567839596768591,1.9882822526421073,1.1340230642402207,-0.3018479555286639,-0.08176718148683719,-2.0285131612909373,-0.13083903478553105,0.6729918405093115,0.5473244643475053,-0.10083526192186885,-0.9371105338198437,0.7762295019624718,-0.10359132985879788,0.6139846912015522,0.43916680898423044,0.24300131593952828,0.8815068933286199
2024-10-05 03:00:00,36803.173829468964,51527.37759611478,216601.6235363581,147750.98453068294,0.8866802175470822,0.03790192610241351,1.8106183132457385,1.2047255745791132,-0.20665261310326447,-0.07264789614378613,-1.7589508975725983,-0.05568589030979804,1.064300672627094,0.690376007388594,-0.17426480067973696,-0.9453866351568555,1.187580308373372,-0.5914387358439462,0.9569699560730232,0.24923267515314973,0.29408490946363036,0.0701398931324772
2024-10-05 06:00:00,35300.617117211885,45339.10038686599,231718.8660092556,140378.5600993559,0.9266807377315185,0.059586556154180764,1.5837866156200462,0.9783568267720907,-0.1920572417994709,-0.02123270663744882,-1.7947304760393405,-0.08400460060360897,1.1448317378001254,0.5639341880912767,-0.06513968716464424,-0.3777802219663701,1.1559487177113894,-0.6923643428194379,1.1131848485205258,0.4402118403991653,0.5622227552889886,-0.002929953367873564
2024-10-05 09:00:00,35396.15658671265,43367.32480164118,241570.1158389241,132795.91472578308,0.7474404430185627,0.05219371486375854,1.422592328955542,0.8675874872603743,-0.0852983692348881,-0.02429684329541289,-1.7943870684083962,-0.06312074330367196,1.14096903798773,0.5293989179672494,0.320325600322156,-0.08462522742508925,2.157728736900313,-0.09507016316105432,1.2052581274393654,1.7820830333346043,0.7550653882669394,0.5230554218377854
