valid_time,1000.0,2000.0,3000.0,5000.0,7000.0,10000.0,12500.0,15000.0,17500.0,20000.0,22500.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,77500.0,80000.0,82500.0,85000.0,87500.0,90000.0,92500.0,95000.0,97500.0,100000.0
2024-10-04 00:00:00,-4.03125614715557e-08,2.3064925396464975e-07,1.965423094578774e-07,-5.094420836533293e-08,4.524650707294981e-07,2.3490362215926896e-06,1.2990777147053614e-06,4.05417187305864e-07,1.296637447287399e-06,-4.3949144780081886e-07,-4.245330163283421e-06,-6.553861686818346e-06,-4.415445865970133e-06,-3.8065928944740956e-07,-5.485900496065434e-07,-7.448393958098955e-07,2.5185142436221294e-07,2.514204138283763e-07,1.7479813258823998e-07,-1.8277149382473576e-07,-2.7418809967097364e-07,-3.4106747417404327e-07,-4.653310055131517e-07,-4.969821438071038e-07,-4.0848368025844566e-07,-3.5535021498592856e-07,-2.9580721893666996e-07,-1.5494687276104164e-07,8.886117026149011e-08,5.38218960683677e-07,1.086123854967614e-06,1.173168238059047e-06
2024-10-04 03:00:00,-1.0326324807687986e-07,1.749127185674766e-07,6.640401248512702e-08,-1.6316842963163354e-08,1.0677142071574286e-06,2.129369849396061e-06,5.498980599208078e-07,5.129036477583226e-07,2.0565412028333494e-06,-8.795178411390376e-07,-3.910352393504277e-06,-5.637433703495602e-06,-5.196706444549688e-06,2.340968096032994e-06,6.094811257103083e-07,-4.3003537895655295e-07,2.433296301784134e-07,2.2890220057843253e-07,1.730240226297353e-07,-1.3566918704312519e-07,-2.4420261120743797e-07,-4.30092320769035e-07,-5.699321222847629e-07,-6.241212392198328e-07,-5.154992415700672e-07,-4.3053739525732227e-07,-4.294058429170084e-07,-3.333561774258118e-07,-5.5378006764214284e-08,2.150888883630858e-07,5.678543562909713e-07,4.099156865058926e-07
2024-10-04 06:00:00,1.3284762795003448e-07,6.631673893743979e-08,-1.9928922697833297e-09,2.8798960211674287e-08,5.843294438731014e-07,1.2018267012805657e-06,-6.701071221846153e-07,7.555547874214819e-07,2.168238257288199e-06,-1.4466060906918454e-06,-4.613358499061411e-06,-4.82718751468067e-06,-5.970949378469521e-06,3.5471151668697297e-06,1.675111907995478e-06,-1.038210614656986e-07,2.8309925076604458e-08,1.69397959861265e-07,2.3029430802737932e-07,-6.704282620635028e-08,-1.3781427424099353e-07,-3.368869817464197e-07,-4.0525198491859797e-07,-4.6685844052367705e-07,-4.126137396017429e-07,-2.417325982848386e-07,-1.4747182998850762e-07,-1.0944648790753114e-07,-7.706617460701541e-08,5.532000903059601e-08,2.66551515133409e-07,-3.054775221566038e-07
2024-10-04 09:00:00,5.091088625039781e-07,2.157668147761355e-07,-8.01183517383461e-09,-1.3587519531764782e-07,7.426907428552707e-08,5.978380796189202e-07,-7.918615923424363e-07,1.4482136766197471e-06,2.3165197523860258e-06,-1.281192384674919e-06,-5.3719265407294795e-06,-4.902235181778374e-06,-6.8073122881499635e-06,1.0019497365845248e-06,2.376720452291367e-06,3.7701444052360514e-07,1.5471936940465616e-07,2.015507893595838e-07,3.0975689875670203e-07,3.9976911134409566e-08,-1.0198516858419075e-07,-4.1677415460157585e-07,-4.812589366019374e-07,-5.037414905611843e-07,-4.4761412378932517e-07,-3.4125512062677993e-07,-2.6798548971420235e-07,-1.976390271880517e-07,-1.553874136669251e-07,-1.0661512331651737e-07,-7.303229458411233e-08,-9.893327565448745e-07
2024-10-04 12:00:00,-4.4302556296033336e-07,1.6563726690081824e-07,7.770833605279307e-09,-5.692600370899784e-08,1.8269314145033143e-07,2.5616862202689412e-08,1.070527830102374e-06,1.294773295208951e-06,1.722378083431866e-06,-2.3488605290312385e-06,-5.94720757164641e-06,-5.129074778939452e-06,-3.2855934590657446e-06,-7.703190690684475e-07,1.7719169347137328e-06,-1.9191759027079263e-07,1.63585131913765e-07,3.879894470748707e-08,1.1575207106215399e-07,2.0575464938204463e-07,-3.660687397667142e-08,-5.107721182383787e-07,-5.835671494123155e-07,-6.461958982227176e-07,-6.977016491769083e-07,-7.0685837019762e-07,-5.503147534228697e-07,-3.802760693375864e-07,-2.8155463120584403e-07,-1.9116405582087736e-07,-2.1163379963251753e-07,-1.309293317829321e-06
2024-10-04 15:00:00,-2.7639376947451793e-07,9.204220966434018e-09,2.607921122872522e-08,3.445144376020679e-07,-1.1253481082777074e-07,-2.9430135387420033e-07,2.3398646112304196e-07,1.0617093234356426e-06,6.290833178589846e-07,-3.008137648831055e-06,-5.9216575902099135e-06,-5.913297197052114e-06,-3.5445120189384244e-07,3.1256773000772703e-07,3.357923533364619e-06,3.451270036051136e-08,2.636005149417879e-07,6.228843798156925e-08,1.1986988112877976e-07,-4.5792385944130456e-08,-3.340320200237753e-07,-7.493516342387045e-07,-8.236203488448978e-07,-7.758736896132028e-07,-6.708644065752206e-07,-6.556879576830885e-07,-5.748881633620318e-07,-3.934985394796566e-07,-2.944653758039915e-07,-3.108091125492418e-07,-1.9849224566533074e-07,-5.537650644120758e-07
2024-10-04 18:00:00,-6.775462489671634e-08,5.8276024304370585e-09,2.3780550991346844e-07,2.7634291952439614e-08,-6.036229768121986e-07,-3.030510025967597e-07,-8.782889402558686e-07,1.2260819863818572e-06,8.260436783060572e-08,-4.301291423701535e-06,-7.511747767597809e-06,-7.079642091906137e-06,-4.542216027486804e-07,1.99354671033848e-06,3.248639241907899e-06,2.2629967885393127e-07,2.212995790423957e-07,8.857961159041037e-08,1.0631635794580733e-07,-1.3486628695686812e-07,-4.1601559368475424e-07,-7.171268403117972e-07,-7.53981124939068e-07,-6.93017385565317e-07,-6.718076050857379e-07,-5.549522457004063e-07,-1.9579347722594328e-07,1.1812854199687645e-07,3.056525649496578e-07,4.5036812977728367e-07,8.325836096614878e-07,7.486049010441022e-07
2024-10-04 21:00:00,1.5520728846410093e-07,3.256152427535603e-08,2.810697536485132e-07,2.5352922021413993e-07,-3.245362260944835e-07,-1.7457062755304322e-07,-1.0694009247277458e-06,8.704673354307449e-07,-1.6383114329203467e-07,-5.406685497536802e-06,-7.0451469994359116e-06,-6.631499632780701e-06,-1.1488938629696851e-06,2.0678458809129803e-06,2.560062827863287e-06,4.7154118557937716e-07,1.7593049161184869e-07,7.100520477438951e-08,3.7104913552975635e-08,-5.823935654332078e-08,-3.5532459067032203e-07,-5.20734355327677e-07,-4.632455853420695e-07,-3.547203902417085e-07,-1.6665671170625413e-07,5.478882126815714e-08,2.634814946419954e-07,3.826077470911384e-07,2.950730981613233e-07,1.1276302828066153e-07,2.30200835173449e-07,2.443130355758835e-07
2024-10-05 00:00:00,3.2203261931877794e-07,-8.692944760637698e-08,4.5291555268877476e-07,3.496932500278574e-08,3.2070744755415444e-07,-6.833307705860151e-07,-6.783340544180706e-07,5.864745919687251e-07,-3.234198682423172e-07,-4.9666294337562585e-06,-6.299929734394836e-06,-3.860919276520346e-06,-7.845927069506518e-07,3.605878005553933e-07,1.1892538528088778e-06,3.3929780464923077e-09,5.219512457902928e-08,2.3165219279130868e-07,8.315749266039708e-08,1.3656118897232134e-07,-8.342276084174056e-08,-4.139490979260377e-07,-4.1735990315114185e-07,-3.2741071077244966e-07,-1.2337401857050738e-07,1.455125165126946e-07,3.7691939211379743e-07,4.7313002685792843e-07,3.4291116576063626e-07,2.1785411411396723e-07,-1.159321191572832e-07,-8.978375953754429e-07
