valid_time,1000.0,2000.0,3000.0,5000.0,7000.0,10000.0,12500.0,15000.0,17500.0,20000.0,22500.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,77500.0,80000.0,82500.0,85000.0,87500.0,90000.0,92500.0,95000.0,97500.0,100000.0
2024-10-04 06:00:00,303.29703396935264,340.1931528072312,161.63611681822945,66.3944072812766,37.38040951384869,33.343504416620064,74.11442882938502,104.93136685916218,121.27229174273216,126.86656414521164,121.51593941784651,103.06713411285055,65.54629059333605,34.74579714187481,17.470653725752886,13.513811272339858,10.85511718208487,10.296097874392526,8.648064337876205,7.683283570438702,9.417286771905518,11.176302579075086,12.158472272809036,13.187989551321893,14.613404213454736,16.5778242098137,19.234474674005334,22.49076761951682,25.863193835412023,27.4229236300711,24.978469465527755,17.939881771282273
2024-10-04 09:00:00,317.76799807433196,280.5962788445398,146.88015674296312,47.235104640049855,29.92241312141926,34.10991098993865,80.44410089221138,114.38780149509013,132.01583785995416,129.2348167654059,120.42616941846578,100.93664565961116,68.25261887576258,36.8034116585144,16.86158448845673,11.672290428968031,8.1259685138293,7.079739681559069,5.74665890576652,4.9734403658104,6.268264206985517,8.092261739989016,8.863915743139803,9.518634849900188,10.346464344390979,11.48899954463002,13.357509317311544,16.030179461774743,18.958641964120478,20.425388550261363,19.018177811688325,13.91838009535582
2024-10-04 12:00:00,320.6047642875362,272.6189523738231,180.44299453727035,60.096076885023336,22.702320987045557,32.97409225500482,89.02040312019298,131.24994871485723,160.92217043454053,145.7531975710103,124.1948690127578,102.18200075373773,66.67802818238991,33.947425692232876,18.04584774659854,12.964455855687236,11.711357282794948,9.64068347820551,5.872092992066758,4.9822831158871095,6.539065565823584,9.961811413899717,10.764145591477924,10.661012244419474,10.353540476033645,10.834916628322464,12.107996480092144,13.640669360467946,15.140167876465226,16.079255960941676,15.28055664465049,11.604296292104745
2024-10-04 15:00:00,303.06919727342887,260.51391765762514,232.37969370881825,92.86791095043871,21.92896647557163,26.31969354718003,89.32350628274399,139.14258547022948,165.1460803380358,144.21158515517135,115.23140992878197,95.1812695821374,62.08007931289174,33.82958816673958,18.064642914858084,12.238979035118923,12.436407860935049,13.172140284943277,10.507372760216553,9.338555019697923,9.872779658984989,12.780319904071092,13.819293748344835,14.300053300375312,14.438495875554128,14.604872716431407,14.904813137137564,15.524190303482527,16.35765724392747,16.519123383890644,15.579778163589005,13.541191242341002
2024-10-04 18:00:00,223.79673320423888,196.25515249722864,227.76278298625195,108.85299238087764,19.74500924276249,21.964845878346086,93.5569190024861,148.04443620248918,166.9555335301445,145.54597114189286,114.11489962243886,88.40065159814569,58.76222442226388,34.02296079169434,18.542971516772386,11.952277102988418,12.831185107339918,14.504159367520955,11.859993158116378,9.590803980439352,8.760937791325103,10.495269906274567,11.637935204045716,12.339712069626447,12.561364471132261,12.788321371305791,13.191775769361596,13.881024374135551,14.879377267032266,15.63859304660567,15.439917415830166,13.701852194736567
2024-10-04 21:00:00,160.37969860767927,145.02491992841922,180.1672597320631,95.89157092454708,18.067111805482664,21.300110632330735,104.78086946509727,158.45746793083353,163.8075749580457,142.97512311943893,113.07360239837733,85.0092216714608,54.17971182240041,32.893342408685285,16.350570976581263,8.65574186089464,9.26656022833952,10.725201867941399,8.147531656106882,5.813140490049348,5.224178655666678,7.130442984253458,8.368220903283552,9.511152871185061,10.678729916238517,11.86238422542952,13.068717066909842,14.576826169328099,16.51794547371111,17.90479009655168,17.58566995694821,14.965514112585604
2024-10-05 00:00:00,152.07254065338552,168.51474466313368,160.4253983850135,65.7189492822859,16.017169805973566,26.25945397320939,111.34338717432558,169.8918141189942,168.58503698831234,150.35880058452162,119.44234554750321,92.25447963863455,56.07450193747594,32.367712298801884,15.237289824450297,7.467115618259674,7.886691646675695,7.520222604781178,5.772177050769951,5.651316013934039,6.649159851371044,9.235257236003424,10.578319251594172,11.722631185372881,13.03556293753369,14.751541425452977,16.943753604089228,19.27765057493602,21.87370823777338,23.747350916267976,23.203232449879167,17.73419855866561
2024-10-05 03:00:00,193.45005292802165,238.73959617367245,170.53431808192437,42.342159717820174,24.876201968496627,29.017130909569964,99.35283489847303,164.52901703864225,161.69934440522192,151.12605210555148,125.56798824458795,101.63110741768692,60.723879117650625,37.248973846606084,16.833261262285156,6.353210292811385,4.9227697159617625,4.7038327343990165,4.3160695780655445,4.57935678414401,6.343055068720979,10.607710607146691,12.696179765512897,14.430884119276623,16.339788758299292,18.60340325997934,21.54697917727812,25.18948083226415,29.23562880825959,31.286396434007813,29.17232122503201,21.90098520765403
2024-10-05 06:00:00,224.5944829385736,266.25874220827166,164.09755684294456,35.965110949695045,28.32053364014763,35.74842869282135,91.88233050070211,171.7821351715382,172.3135606478502,160.72498038459472,140.23473361238035,117.9053252903268,73.54541842941745,48.4975903226041,21.307958368078086,6.55083618411947,3.5782433735945,3.9632477058044144,4.169003539308658,4.10893937993849,5.296652269937927,9.451168834728481,11.441667211842638,13.543660641163696,16.06794512889932,18.746588554429923,21.661126920868902,25.078111027074357,28.441129497621283,29.58554980765586,26.920016864038725,20.2355520741736
2024-10-05 09:00:00,207.29582862959614,244.83536584858572,143.7467593863274,44.91240666728467,26.522457067688713,47.2891724977351,90.15511254213617,183.7787184648802,195.22281128851938,176.73361107745023,154.09071240815945,130.14278570200432,82.49177167210026,57.355831210165725,25.710955911499145,6.917254709062186,2.841266534297326,3.183724887489153,3.4091570890674254,3.3088494066419822,4.668164147673863,7.950351575690303,9.673855833321154,11.548758397745594,13.832341817839781,16.19312964272333,18.471839375489395,20.854498490937125,23.109556381744557,23.998469270182394,22.23152882233646,16.548840962502936
2024-10-05 12:00:00,204.66234841291913,245.3833819894717,162.26179248061877,100.27036046010284,18.594894500447726,61.68930742783478,115.64190338106802,207.43759846427184,236.2772765714468,207.5218594787744,178.9090592899933,156.71032087169766,92.23643208805392,55.27858497830769,25.69524281501795,8.024997920002928,4.436027411330466,4.397043096509076,3.948719460871633,5.053247763273284,6.768926160260289,10.335469138404575,12.347827534564207,14.563545712616992,16.70434414460766,17.98589014913269,19.274020205452892,20.84773753566719,21.572851988210065,21.402991937304677,20.179945846943095,15.057436755281033
2024-10-05 15:00:00,207.32430380664894,245.96262622514413,189.41910972717844,152.00053592081022,17.85337227945274,61.51600373696663,123.90879049421982,203.91278269908787,242.39193173448638,216.57135432943397,180.8306477836004,153.5850538904665,93.45854561114844,53.99194835366718,23.775955821980723,6.090625916773989,4.390054536848326,5.372039450114991,4.640520922030784,5.906091709410349,8.472469828968764,11.96813045479766,13.875998092154807,15.721327617426004,17.228515932944635,18.12731924695736,18.79878239924939,19.620983925405007,20.27748174549831,20.373026055893735,18.968700683664082,15.263772464707495
2024-10-05 18:00:00,182.7541836231524,198.19425730689971,183.5879306171996,154.40311156702484,15.547232810094862,55.366169021366645,129.59170873832053,209.13903001618203,248.1785607486889,223.2665437239648,189.7036412844584,161.98966563014162,98.61845850751297,56.04214944841273,24.438580849066657,6.956102897817264,5.32099561111195,6.698089392993068,5.3352686377541305,5.404784976809981,7.342543590382786,9.551854237712432,10.688279400550199,11.64861590292477,12.356764678790613,12.838171180621105,13.19449015345536,13.900884385060179,15.008734493012668,15.461839665069197,14.739963569978851,12.704961350412622
2024-10-05 21:00:00,154.06911344235934,143.5143276742346,159.29616915414653,115.1869541893836,16.560228851714648,47.4381444089795,136.95586499232232,224.55530490923945,257.425383098625,230.85432759879325,198.36669875504515,168.46783948660993,99.20637868402537,55.89518159628778,26.124572034039577,9.283034144665292,6.518518596707955,7.765836836275042,5.946265980848642,4.926759678392575,5.747763909345986,7.257448724378073,7.904782859045423,8.48293043616579,8.955562429138206,9.391399533410034,10.23187208277926,11.639788870382963,13.529841152256166,14.601211562065881,13.86888383178001,11.427871352931515
2024-10-06 00:00:00,156.07695093497674,159.43462537776747,174.37289858633594,64.32819702914367,19.687908603523795,33.393621221036014,144.57155825698393,246.51256788874835,252.5451790099235,241.01481954517382,206.38827240458167,166.16593532554876,91.16463870585542,51.06139630303934,28.042795862196012,13.80045630570442,9.593199256821336,8.658752148466784,7.312141798389904,6.661125067391292,7.01030746706086,8.127790410981174,8.885845514409151,9.820275137438735,10.925739401390693,11.955514578188145,13.414205325064708,15.769578271295915,18.625263295746116,20.091010982132467,18.85679447600656,14.325704611082283
2024-10-06 03:00:00,168.30335354083707,208.20690913186053,206.55894208801283,45.82841305902932,29.081554389533704,19.812553193092967,116.90177669280064,223.353978220044,244.9371652137792,233.37456272656124,202.22502557058826,160.0177693860265,86.03151265244925,51.62522467816346,32.01347296759127,17.59612978051499,11.169305300481494,8.627851266427815,6.493394609496676,5.7224302172245896,6.261512583627205,7.249162730760611,8.439744156109334,10.331267200561145,12.656774825795667,15.065171542120098,17.564171406145327,20.76111620694097,24.50138750271908,26.873965743568352,24.54211304518133,18.302551489869202
2024-10-06 06:00:00,172.1890485607844,212.85758852113847,206.4170114047509,40.64492876622807,38.38258508323506,12.81076566467359,100.18751229193478,214.67415581576194,250.15917803401052,235.16775657269073,207.04478700620808,161.79886785945163,89.56684668235172,53.52500854124836,35.305603841888335,20.82504039067503,12.772121070061129,9.569844019787096,6.7547209965155846,5.712007287268242,6.048971014640914,6.40528916863925,7.389108411402034,8.920500026354144,10.973383630999498,13.499654129450281,16.370687578793316,19.53685892145676,22.972674716560434,24.615396374717935,22.050894657387467,16.101003885110362
2024-10-06 09:00:00,175.99092981984865,176.1599665294246,172.76980396814818,49.645894709774986,42.22778379553628,16.38446945041706,96.64726750200761,210.43982522519522,263.45842230558833,240.74953328056702,209.40860252448084,169.35890867920597,100.5130882410802,61.246455579107,40.098463689125566,22.44622205614022,13.871949315124327,10.934880273540946,8.806782981672457,7.418431485698643,7.0726756133862185,7.386373074033538,7.978913914237423,8.760494883843569,9.885715735589415,11.69649922331535,13.922734265064014,16.276241762301638,18.78706754828646,19.968852541330065,18.41989223549482,13.38542263980287
2024-10-06 12:00:00,197.89098042708986,155.5713931095535,150.87116348050557,82.91957904891994,45.11591529882654,27.159127928175636,95.47493539232595,199.78094031470226,276.99416652851113,250.72164436980847,212.3302149009638,173.5850724106699,102.20341043589912,61.527816654526255,37.487839873039704,18.92576499775229,11.623384520020725,9.735604822001667,9.288179087776566,8.73219688674029,10.386287182507603,13.099168351021493,14.210485152501768,14.807846119544552,15.3082389576756,16.223794489333844,17.37784599498392,18.298506941455113,19.13647266529539,19.901347752627395,19.417469476483962,14.179535893745223
